"TIME","NA_ITEM","GEO","UNIT","Value"
"2015","Gross capital formation","Latvia","Chain linked volumes (2010), million euro","4 540.7"
"2015","Gross capital formation","Montenegro","Chain linked volumes (2010), million euro","699.0"
"2015","Gross capital formation","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","2 604.4"
"2015","Gross capital formation","Malta","Chain linked volumes (2010), million euro","1 892.6"
"2015","Gross capital formation","Netherlands","Chain linked volumes (2010), million euro","138 041.0"
"2015","Gross capital formation","Norway","Chain linked volumes (2010), million euro","90 822.9"
"2015","Gross capital formation","Poland","Chain linked volumes (2010), million euro","93 227.0"
"2015","Gross capital formation","Portugal","Chain linked volumes (2010), million euro","28 330.7"
"2015","Gross capital formation","Romania","Chain linked volumes (2010), million euro","36 114.6"
"2015","Gross capital formation","Serbia","Chain linked volumes (2010), million euro","6 231.2"
"2015","Gross capital formation","Sweden","Chain linked volumes (2010), million euro","101 351.4"
"2015","Gross capital formation","Slovenia","Chain linked volumes (2010), million euro","7 064.6"
"2015","Gross capital formation","Slovakia","Chain linked volumes (2010), million euro","18 878.4"
"2015","Gross capital formation","Turkey","Chain linked volumes (2010), million euro",":"
"2015","Gross capital formation","United Kingdom","Chain linked volumes (2010), million euro","400 252.7"
"2015","Gross capital formation","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","1 437.5"
"2015","Exports of goods and services","Albania","Chain linked volumes (2010), million euro","2 794.3"
"2015","Exports of goods and services","Austria","Chain linked volumes (2010), million euro","174 114.8"
"2015","Exports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Exports of goods and services","Belgium","Chain linked volumes (2010), million euro","327 567.3"
"2015","Exports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","26 344.9"
"2015","Exports of goods and services","Switzerland","Chain linked volumes (2010), million euro","331 286.9"
"2015","Exports of goods and services","Cyprus","Chain linked volumes (2010), million euro","11 265.9"
"2015","Exports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","135 944.1"
"2015","Exports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 359 336.0"
"2015","Exports of goods and services","Denmark","Chain linked volumes (2010), million euro","142 883.7"
"2015","Exports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","4 629 776.2"
"2015","Exports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","4 448 232.6"
"2015","Exports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","4 602 706.1"
"2015","Exports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","4 629 776.2"
"2015","Exports of goods and services","Estonia","Chain linked volumes (2010), million euro","15 047.5"
"2015","Exports of goods and services","Greece","Chain linked volumes (2010), million euro","57 008.5"
"2015","Exports of goods and services","Spain","Chain linked volumes (2010), million euro","339 306.0"
"2015","Exports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","5 392 512.5"
"2015","Exports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","6 122 850.8"
"2015","Exports of goods and services","Finland","Chain linked volumes (2010), million euro","74 114.0"
"2015","Exports of goods and services","France","Chain linked volumes (2010), million euro","626 159.0"
"2015","Exports of goods and services","Croatia","Chain linked volumes (2010), million euro","20 741.2"
"2015","Exports of goods and services","Hungary","Chain linked volumes (2010), million euro","104 348.0"
"2015","Exports of goods and services","Ireland","Chain linked volumes (2010), million euro","295 477.2"
"2015","Exports of goods and services","Iceland","Chain linked volumes (2010), million euro","6 915.5"
"2015","Exports of goods and services","Italy","Chain linked volumes (2010), million euro","469 804.1"
"2015","Exports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2015","Exports of goods and services","Lithuania","Chain linked volumes (2010), million euro","26 850.7"
"2015","Exports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","96 106.0"
"2015","Exports of goods and services","Latvia","Chain linked volumes (2010), million euro","12 951.6"
"2015","Exports of goods and services","Montenegro","Chain linked volumes (2010), million euro","1 369.9"
"2015","Exports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","4 416.5"
"2015","Exports of goods and services","Malta","Chain linked volumes (2010), million euro","12 080.8"
"2015","Exports of goods and services","Netherlands","Chain linked volumes (2010), million euro","559 260.9"
"2015","Exports of goods and services","Norway","Chain linked volumes (2010), million euro","137 672.6"
"2015","Exports of goods and services","Poland","Chain linked volumes (2010), million euro","199 233.2"
"2015","Exports of goods and services","Portugal","Chain linked volumes (2010), million euro","70 484.3"
"2015","Exports of goods and services","Romania","Chain linked volumes (2010), million euro","62 536.4"
"2015","Exports of goods and services","Serbia","Chain linked volumes (2010), million euro","14 653.9"
"2015","Exports of goods and services","Sweden","Chain linked volumes (2010), million euro","201 593.8"
"2015","Exports of goods and services","Slovenia","Chain linked volumes (2010), million euro","28 660.9"
"2015","Exports of goods and services","Slovakia","Chain linked volumes (2010), million euro","74 459.9"
"2015","Exports of goods and services","Turkey","Chain linked volumes (2010), million euro","176 564.7"
"2015","Exports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","601 206.5"
"2015","Exports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","1 115.4"
"2015","Imports of goods and services","Albania","Chain linked volumes (2010), million euro","4 355.2"
"2015","Imports of goods and services","Austria","Chain linked volumes (2010), million euro","161 494.8"
"2015","Imports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2015","Imports of goods and services","Belgium","Chain linked volumes (2010), million euro","322 217.9"
"2015","Imports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","27 210.5"
"2015","Imports of goods and services","Switzerland","Chain linked volumes (2010), million euro","273 959.0"
"2015","Imports of goods and services","Cyprus","Chain linked volumes (2010), million euro","11 065.9"
"2015","Imports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","127 056.5"
"2015","Imports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","1 151 575.9"
"2015","Imports of goods and services","Denmark","Chain linked volumes (2010), million euro","125 564.2"
"2015","Imports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","4 219 777.0"
"2015","Imports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","4 045 193.4"
"2015","Imports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","4 191 953.5"
"2015","Imports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","4 219 777.0"
"2015","Imports of goods and services","Estonia","Chain linked volumes (2010), million euro","14 639.3"
"2015","Imports of goods and services","Greece","Chain linked volumes (2010), million euro","60 326.7"
"2015","Imports of goods and services","Spain","Chain linked volumes (2010), million euro","302 623.0"
"2015","Imports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","5 017 152.9"
"2015","Imports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","5 718 040.5"
"2015","Imports of goods and services","Finland","Chain linked volumes (2010), million euro","77 161.0"
